fps=12
frames=25
PeaShooter_backleaf.png|27.700,53.000,0.000,0.5550,0.5550|27.700,53.000,0.000,0.5550,0.5550|27.700,53.000,0.000,0.5550,0.5550|27.700,53.000,0.000,0.5550,0.5550|27.700,53.000,0.000,0.5550,0.5550|27.700,53.000,0.000,0.5550,0.5550|27.700,53.000,0.000,0.5550,0.5550|27.700,53.000,0.000,0.5550,0.5550|27.700,53.000,0.000,0.5550,0.5550|27.700,53.000,0.000,0.5550,0.5550|27.700,53.000,0.000,0.5550,0.5550|27.700,53.000,0.000,0.5550,0.5550|27.700,53.000,0.000,0.5550,0.5550|27.700,53.000,0.000,0.5550,0.5550|27.700,53.000,0.000,0.5550,0.5550|27.700,53.000,0.000,0.5550,0.5550|27.700,53.000,0.000,0.5550,0.5550|27.700,53.000,0.000,0.5550,0.5550|27.700,53.000,0.000,0.5550,0.5550|27.700,53.000,0.000,0.5550,0.5550|27.700,53.000,0.000,0.5550,0.5550|27.700,53.000,0.000,0.5550,0.5550|27.700,53.000,0.000,0.5550,0.5550|27.700,53.000,0.000,0.5550,0.5550|27.700,53.000,0.000,0.5550,0.5550
PeaShooter_backleaf_lefttip.png|25.000,53.900,0.000,0.5550,0.5550|25.000,53.900,0.000,0.5550,0.5550|25.000,53.900,0.000,0.5550,0.5550|25.000,53.900,0.000,0.5550,0.5550|25.000,53.900,0.000,0.5550,0.5550|25.000,53.900,0.000,0.5550,0.5550|25.000,53.900,0.000,0.5550,0.5550|25.000,53.900,0.000,0.5550,0.5550|25.000,53.900,0.000,0.5550,0.5550|25.000,53.900,0.000,0.5550,0.5550|25.000,53.900,0.000,0.5550,0.5550|25.000,53.900,0.000,0.5550,0.5550|25.000,53.900,0.000,0.5550,0.5550|25.000,53.900,0.000,0.5550,0.5550|25.000,53.900,0.000,0.5550,0.5550|25.000,53.900,0.000,0.5550,0.5550|25.000,53.900,0.000,0.5550,0.5550|25.000,53.900,0.000,0.5550,0.5550|25.000,53.900,0.000,0.5550,0.5550|25.000,53.900,0.000,0.5550,0.5550|25.000,53.900,0.000,0.5550,0.5550|25.000,53.900,0.000,0.5550,0.5550|25.000,53.900,0.000,0.5550,0.5550|25.000,53.900,0.000,0.5550,0.5550|25.000,53.900,0.000,0.5550,0.5550
PeaShooter_backleaf_righttip.png|47.000,52.900,0.000,0.5550,0.5550|47.000,52.900,0.000,0.5550,0.5550|47.000,52.900,0.000,0.5550,0.5550|47.000,52.900,0.000,0.5550,0.5550|47.000,52.900,0.000,0.5550,0.5550|47.000,52.900,0.000,0.5550,0.5550|47.000,52.900,0.000,0.5550,0.5550|47.000,52.900,0.000,0.5550,0.5550|47.000,52.900,0.000,0.5550,0.5550|47.000,52.900,0.000,0.5550,0.5550|47.000,52.900,0.000,0.5550,0.5550|47.000,52.900,0.000,0.5550,0.5550|47.000,52.900,0.000,0.5550,0.5550|47.000,52.900,0.000,0.5550,0.5550|47.000,52.900,0.000,0.5550,0.5550|47.000,52.900,0.000,0.5550,0.5550|47.000,52.900,0.000,0.5550,0.5550|47.000,52.900,0.000,0.5550,0.5550|47.000,52.900,0.000,0.5550,0.5550|47.000,52.900,0.000,0.5550,0.5550|47.000,52.900,0.000,0.5550,0.5550|47.000,52.900,0.000,0.5550,0.5550|47.000,52.900,0.000,0.5550,0.5550|47.000,52.900,0.000,0.5550,0.5550|47.000,52.900,0.000,0.5550,0.5550
PeaShooter_stalk_bottom.png|36.100,52.600,0.000,0.5550,0.5550|36.100,52.600,0.000,0.5550,0.5550|36.100,52.600,0.000,0.5550,0.5550|36.100,52.600,0.000,0.5550,0.5550|36.100,52.600,0.000,0.5550,0.5550|36.100,52.600,0.000,0.5550,0.5550|36.100,52.600,0.000,0.5550,0.5550|36.100,52.600,0.000,0.5550,0.5550|36.100,52.600,0.000,0.5550,0.5550|36.100,52.600,0.000,0.5550,0.5550|36.100,52.600,0.000,0.5550,0.5550|36.100,52.600,0.000,0.5550,0.5550|36.100,52.600,0.000,0.5550,0.5550|36.100,52.600,0.000,0.5550,0.5550|36.100,52.600,0.000,0.5550,0.5550|36.100,52.600,0.000,0.5550,0.5550|36.100,52.600,0.000,0.5550,0.5550|36.100,52.600,0.000,0.5550,0.5550|36.100,52.600,0.000,0.5550,0.5550|36.100,52.600,0.000,0.5550,0.5550|36.100,52.600,0.000,0.5550,0.5550|36.100,52.600,0.000,0.5550,0.5550|36.100,52.600,0.000,0.5550,0.5550|36.100,52.600,0.000,0.5550,0.5550|36.100,52.600,0.000,0.5550,0.5550
PeaShooter_stalk_top.png|31.000,45.300,0.000,0.5550,0.5550|31.000,45.300,0.000,0.5550,0.5550|31.000,45.300,0.000,0.5550,0.5550|31.000,45.300,0.000,0.5550,0.5550|31.000,45.300,0.000,0.5550,0.5550|31.000,45.300,0.000,0.5550,0.5550|31.000,45.300,0.000,0.5550,0.5550|31.000,45.300,0.000,0.5550,0.5550|31.000,45.300,0.000,0.5550,0.5550|31.000,45.300,0.000,0.5550,0.5550|31.000,45.300,0.000,0.5550,0.5550|31.000,45.300,0.000,0.5550,0.5550|31.000,45.300,0.000,0.5550,0.5550|31.000,45.300,0.000,0.5550,0.5550|31.000,45.300,0.000,0.5550,0.5550|31.000,45.300,0.000,0.5550,0.5550|31.000,45.300,0.000,0.5550,0.5550|31.000,45.300,0.000,0.5550,0.5550|31.000,45.300,0.000,0.5550,0.5550|31.000,45.300,0.000,0.5550,0.5550|31.000,45.300,0.000,0.5550,0.5550|31.000,45.300,0.000,0.5550,0.5550|31.000,45.300,0.000,0.5550,0.5550|31.000,45.300,0.000,0.5550,0.5550|31.000,45.300,0.000,0.5550,0.5550
PeaShooter_frontleaf.png|22.800,54.400,0.000,0.5550,0.5550|22.800,54.400,0.000,0.5550,0.5550|22.800,54.400,0.000,0.5550,0.5550|22.800,54.400,0.000,0.5550,0.5550|22.800,54.400,0.000,0.5550,0.5550|22.800,54.400,0.000,0.5550,0.5550|22.800,54.400,0.000,0.5550,0.5550|22.800,54.400,0.000,0.5550,0.5550|22.800,54.400,0.000,0.5550,0.5550|22.800,54.400,0.000,0.5550,0.5550|22.800,54.400,0.000,0.5550,0.5550|22.800,54.400,0.000,0.5550,0.5550|22.800,54.400,0.000,0.5550,0.5550|22.800,54.400,0.000,0.5550,0.5550|22.800,54.400,0.000,0.5550,0.5550|22.800,54.400,0.000,0.5550,0.5550|22.800,54.400,0.000,0.5550,0.5550|22.800,54.400,0.000,0.5550,0.5550|22.800,54.400,0.000,0.5550,0.5550|22.800,54.400,0.000,0.5550,0.5550|22.800,54.400,0.000,0.5550,0.5550|22.800,54.400,0.000,0.5550,0.5550|22.800,54.400,0.000,0.5550,0.5550|22.800,54.400,0.000,0.5550,0.5550|22.800,54.400,0.000,0.5550,0.5550
PeaShooter_frontleaf_righttip.png|56.300,56.000,0.000,0.5550,0.5550|56.300,56.000,0.000,0.5550,0.5550|56.300,56.000,0.000,0.5550,0.5550|56.300,56.000,0.000,0.5550,0.5550|56.300,56.000,0.000,0.5550,0.5550|56.300,56.000,0.000,0.5550,0.5550|56.300,56.000,0.000,0.5550,0.5550|56.300,56.000,0.000,0.5550,0.5550|56.300,56.000,0.000,0.5550,0.5550|56.300,56.000,0.000,0.5550,0.5550|56.300,56.000,0.000,0.5550,0.5550|56.300,56.000,0.000,0.5550,0.5550|56.300,56.000,0.000,0.5550,0.5550|56.300,56.000,0.000,0.5550,0.5550|56.300,56.000,0.000,0.5550,0.5550|56.300,56.000,0.000,0.5550,0.5550|56.300,56.000,0.000,0.5550,0.5550|56.300,56.000,0.000,0.5550,0.5550|56.300,56.000,0.000,0.5550,0.5550|56.300,56.000,0.000,0.5550,0.5550|56.300,56.000,0.000,0.5550,0.5550|56.300,56.000,0.000,0.5550,0.5550|56.300,56.000,0.000,0.5550,0.5550|56.300,56.000,0.000,0.5550,0.5550|56.300,56.000,0.000,0.5550,0.5550
PeaShooter_frontleaf_lefttip.png|19.400,61.600,0.000,0.5550,0.5550|19.400,61.600,0.000,0.5550,0.5550|19.400,61.600,0.000,0.5550,0.5550|19.400,61.600,0.000,0.5550,0.5550|19.400,61.600,0.000,0.5550,0.5550|19.400,61.600,0.000,0.5550,0.5550|19.400,61.600,0.000,0.5550,0.5550|19.400,61.600,0.000,0.5550,0.5550|19.400,61.600,0.000,0.5550,0.5550|19.400,61.600,0.000,0.5550,0.5550|19.400,61.600,0.000,0.5550,0.5550|19.400,61.600,0.000,0.5550,0.5550|19.400,61.600,0.000,0.5550,0.5550|19.400,61.600,0.000,0.5550,0.5550|19.400,61.600,0.000,0.5550,0.5550|19.400,61.600,0.000,0.5550,0.5550|19.400,61.600,0.000,0.5550,0.5550|19.400,61.600,0.000,0.5550,0.5550|19.400,61.600,0.000,0.5550,0.5550|19.400,61.600,0.000,0.5550,0.5550|19.400,61.600,0.000,0.5550,0.5550|19.400,61.600,0.000,0.5550,0.5550|19.400,61.600,0.000,0.5550,0.5550|19.400,61.600,0.000,0.5550,0.5550|19.400,61.600,0.000,0.5550,0.5550
PeaShooter_headleaf_farthest.png|12.900,36.500,0.000,0.5550,0.5550|13.300,34.600,0.000,0.5540,0.5540|13.700,32.900,0.000,0.5550,0.5550|14.200,31.300,0.000,0.5550,0.5550|15.000,30.500,0.000,0.5480,0.5540|15.900,29.700,0.000,0.5420,0.5540|16.800,28.800,0.000,0.5360,0.5540|15.700,29.200,0.000,0.5690,0.5540|14.600,29.400,0.000,0.6030,0.5540|13.500,29.600,0.000,0.6380,0.5550|11.800,31.400,0.000,0.7110,0.5550|10.200,33.300,0.000,0.7850,0.5550|8.700,35.500,0.000,0.8600,0.5550|10.100,33.500,0.000,0.7850,0.5550|11.700,31.800,0.000,0.7110,0.5550|13.200,30.000,0.000,0.6380,0.5550|13.500,30.200,0.000,0.6100,0.5540|14.000,30.300,0.000,0.5820,0.5540|14.400,30.600,0.000,0.5550,0.5550|14.300,31.100,0.000,0.5540,0.5540|14.000,31.600,0.000,0.5550,0.5550|13.900,32.100,0.000,0.5550,0.5550|13.500,33.500,0.000,0.5550,0.5550|13.200,35.000,0.000,0.5540,0.5540|12.900,36.500,0.000,0.5550,0.5550
PeaShooter_headleaf_3rdfarthest.png|22.600,13.500,0.000,0.5550,0.5550|22.300,13.400,0.000,0.5550,0.5550|22.200,13.400,0.000,0.5550,0.5550|22.100,13.400,0.000,0.5550,0.5550|22.500,13.200,0.000,0.5490,0.5540|22.900,13.100,0.000,0.5430,0.5530|23.100,12.900,0.000,0.5380,0.5520|21.800,14.300,0.000,0.5430,0.5520|20.600,15.800,0.000,0.5480,0.5530|19.500,17.400,0.000,0.5540,0.5540|18.500,19.400,0.000,0.5530,0.5530|17.600,21.500,0.000,0.5540,0.5540|16.900,23.400,0.000,0.5550,0.5550|17.600,21.500,0.000,0.5540,0.5540|18.400,19.500,0.000,0.5530,0.5530|19.100,17.800,0.000,0.5540,0.5540|19.700,16.900,0.000,0.5540,0.5540|20.200,15.700,0.000,0.5540,0.5540|20.900,14.700,0.000,0.5550,0.5550|21.200,14.600,0.000,0.5540,0.5540|21.500,14.300,0.000,0.5550,0.5550|21.800,14.300,0.000,0.5550,0.5550|22.100,14.100,0.000,0.5550,0.5550|22.300,13.800,0.000,0.5550,0.5550|22.600,13.500,0.000,0.5550,0.5550
